seconds,meters,us,esc,odometer_ticks,odometer_last_us,ax,spur_delta_us,spur_odo
1.189992,2.326302,332910380,1403,12241,332906105,0.16,139134,435
1.199999,2.333124,332920387,1403,12243,332915905,0.26,139134,435
1.209997,2.339946,332930385,1403,12245,332927913,0.31,173564,436
1.219992,2.346768,332940380,1403,12247,332939314,0.27,173564,436
1.230218,2.350179,332950606,1403,12248,332945207,0.19,173564,436
1.240006,2.357001,332960394,1403,12250,332956766,0.19,173564,436
1.249999,2.363823,332970387,1403,12252,332968525,0.24,173564,436
1.260003,2.370645,332980391,1403,12254,332979272,0.26,173564,436
1.27,2.374056,332990388,1403,12255,332984511,0.25,173564,436
1.279994,2.380878,333000382,1403,12257,332996936,0.25,173564,436
1.290001,2.3877,333010389,1403,12259,333007323,0.24,173564,436
1.300005,2.394522,333020393,1403,12261,333020173,0.3,173564,436
1.310002,2.397933,333030390,1403,12262,333025744,0.31,173564,436
1.320004,2.404755,333040392,1403,12264,333038625,0.31,173564,436
1.330006,2.408166,333050394,1403,12265,333044231,0.32,173564,436
1.340004,2.414988,333060392,1403,12267,333056060,0.31,173564,436
1.349996,2.42181,333070384,1403,12269,333069516,0.25,173564,436
1.360004,2.425221,333080392,1403,12270,333076158,0.21,173564,436
1.369999,2.432043,333090387,1403,12272,333089781,0.14,173564,436
1.379989,2.435454,333100377,1403,12273,333095509,0.18,173564,436
1.390001,2.442276,333110389,1403,12275,333108914,0.18,173564,436
1.399996,2.445687,333120384,1403,12276,333116683,0.19,173564,436
1.409997,2.452509,333130385,1403,12278,333129649,0.24,173564,436
1.420145,2.45592,333140533,1403,12279,333136913,0.2,211856,437
1.430008,2.459331,333150396,1403,12280,333144775,0.19,211856,437
1.439994,2.466153,333160382,1403,12282,333158163,0.23,211856,437
1.449996,2.469564,333170384,1403,12283,333165192,0.25,211856,437
1.460172,2.472975,333180560,1403,12284,333175106,0.24,211856,437
1.469996,2.479797,333190384,1403,12286,333189541,0.19,211856,437
1.479989,2.483208,333200377,1403,12287,333197262,0.22,211856,437
1.490004,2.486619,333210392,1403,12288,333205754,0.19,211856,437
1.500008,2.49003,333220396,1403,12289,333214117,0.23,211856,437
1.51001,2.496852,333230398,1403,12291,333228839,0.25,211856,437
1.52,2.500263,333240388,1403,12292,333237295,0.26,211856,437
1.529996,2.503674,333250384,1403,12293,333245785,0.28,211856,437
1.539996,2.507085,333260384,1403,12294,333252690,0.3,211856,437
1.549997,2.513907,333270385,1403,12296,333270229,0.32,211856,437
1.560002,2.517318,333280390,1403,12297,333279113,0.31,211856,437
1.570005,2.520729,333290393,1403,12298,333286480,0.34,211856,437
1.579988,2.52414,333300376,1403,12299,333294476,0.4,211856,437
1.590003,2.527551,333310391,1403,12300,333304051,0.45,211856,437
1.599995,2.530962,333320383,1403,12301,333312928,0.41,211856,437
1.61,2.537784,333330388,1403,12303,333330196,0.36,211856,437
1.626404,2.541195,333346792,1403,12304,333340802,0.33,211856,437
1.630002,2.544606,333350390,1403,12305,333350184,0.33,211856,437
1.639988,2.548017,333360376,1403,12306,333358801,0.29,211856,437
1.649995,2.551428,333370383,1403,12307,333367840,0.28,211856,437
1.66,2.554839,333380388,1403,12308,333378806,0.26,211856,437
1.670004,2.55825,333390392,1403,12309,333388656,0.23,211856,437
1.679996,2.561661,333400384,1403,12310,333397732,0.19,211856,437
1.689994,2.565072,333410382,1403,12311,333407419,0.17,211856,437
1.699997,2.568483,333420385,1403,12312,333419916,0.2,211856,437
1.709999,2.568483,333430387,1403,12312,333419916,0.22,211856,437
1.719995,2.571894,333440383,1403,12313,333430708,0.26,306733,438
1.730002,2.575305,333450390,1403,12314,333440917,0.21,306733,438
1.740004,2.578716,333460392,1403,12315,333451405,0.08,306733,438
1.750003,2.582127,333470391,1403,12316,333465273,0.11,306733,438
1.760003,2.585538,333480391,1403,12317,333476308,0.2,306733,438
1.770001,2.588949,333490389,1403,12318,333488854,0.24,306733,438
1.779995,2.59236,333500383,1403,12319,333499380,0.3,306733,438
1.789998,2.59236,333510386,1403,12319,333499380,0.23,306733,438
1.806186,2.595771,333526574,1403,12320,333515498,0.29,306733,438
1.816408,2.599182,333536796,1403,12321,333527454,0.32,306733,438
1.826161,2.602593,333546549,1403,12322,333541321,0.28,306733,438
1.829997,2.602593,333550385,1403,12322,333541321,0.28,306733,438
1.846629,2.606004,333567017,1403,12323,333553422,0.27,306733,438
1.8561,2.609415,333576488,1403,12324,333570896,0.26,306733,438
1.866105,2.612826,333586493,1403,12325,333584462,0.27,306733,438
1.876824,2.612826,333597212,1403,12325,333584462,0.25,306733,438
1.886071,2.616237,333606459,1403,12326,333600202,0.3,306733,438
1.896305,2.619648,333616693,1403,12327,333614517,0.22,306733,438
1.906291,2.619648,333626679,1403,12327,333614517,0.23,306733,438
1.916041,2.623059,333636429,1403,12328,333635226,0.19,306733,438
1.926027,2.623059,333646415,1403,12328,333635226,0.1,306733,438
1.93601,2.62647,333656398,1403,12329,333652149,0.17,306733,438
1.946281,2.62647,333666669,1403,12329,333652149,0.15,306733,438
1.956003,2.629881,333676391,1403,12330,333671964,0.14,306733,438
1.966244,2.629881,333686632,1403,12330,333671964,0.24,306733,438
1.976223,2.633292,333696611,1403,12331,333690051,0.27,306733,438
1.985969,2.633292,333706357,1403,12331,333690051,0.33,306733,438
1.99594,2.633292,333716328,1403,12331,333690051,0.31,306733,438
2.006439,2.636703,333726827,1403,12332,333717311,0.14,306733,438
2.015934,2.636703,333736322,1403,12332,333717311,0.11,306733,438
2.026194,2.640114,333746582,1403,12333,333739873,0.21,306733,438
2.035921,2.640114,333756309,1403,12333,333739873,0.28,306733,438
2.046189,2.640114,333766577,1403,12333,333739873,0.28,306733,438
2.0559,2.643525,333776288,1403,12334,333767944,0.16,306733,438
2.065874,2.643525,333786262,1403,12334,333767944,0.21,306733,438
2.076131,2.646936,333796519,1403,12335,333794508,0.27,306733,438
2.08591,2.646936,333806298,1403,12335,333794508,0.3,306733,438
2.096088,2.646936,333816476,1403,12335,333794508,0.39,306733,438
2.106083,2.646936,333826471,1403,12335,333794508,0.42,306733,438
2.11606,2.646936,333836448,1403,12335,333794508,0.39,306733,438
2.12581,2.650347,333846198,1403,12336,333840087,0.34,306733,438
2.136049,2.650347,333856437,1403,12336,333840087,0.33,306733,438
2.145809,2.650347,333866197,1403,12336,333840087,0.22,306733,438
2.155811,2.650347,333876199,1403,12336,333840087,0.15,306733,438
2.166011,2.653758,333886399,1403,12337,333883302,0.15,306733,438
2.175765,2.653758,333896153,1403,12337,333883302,0.21,306733,438
2.18601,2.653758,333906398,1403,12337,333883302,0.29,306733,438
2.19574,2.653758,333916128,1403,12337,333883302,0.31,306733,438
2.205736,2.653758,333926124,1403,12337,333883302,0.25,306733,438
2.215949,2.653758,333936337,1403,12337,333883302,0.28,306733,438
2.2257,2.653758,333946088,1403,12337,333883302,0.24,306733,438
2.235937,2.653758,333956325,1403,12337,333883302,0.16,306733,438
2.245699,2.653758,333966087,1403,12337,333883302,0.19,306733,438
2.255905,2.653758,333976293,1403,12337,333883302,0.13,306733,438
2.265661,2.653758,333986049,1403,12337,333883302,0.12,306733,438
