2015-09-05 16:47:35.078072	170209	angle	-15.75	quat	-0.58	-0.37	0.63	-0.36	gravity	1.00	-0.02	-0.06	aa	7670	-153	-497	mag	0	0	0
2015-09-05 16:47:36.078484	170259	angle	-15.76	quat	-0.58	-0.37	0.63	-0.36	gravity	1.00	-0.02	-0.06	aa	7670	-147	-502	mag	0	0	0
2015-09-05 16:47:37.078797	170309	angle	-15.75	quat	-0.58	-0.37	0.63	-0.36	gravity	1.00	-0.02	-0.06	aa	7673	-148	-501	mag	0	0	0
2015-09-05 16:47:38.077931	170359	angle	-15.76	quat	-0.58	-0.37	0.63	-0.36	gravity	1.00	-0.02	-0.06	aa	7674	-144	-476	mag	0	0	0
2015-09-05 16:47:39.078322	170409	angle	-15.75	quat	-0.58	-0.37	0.63	-0.36	gravity	1.00	-0.02	-0.06	aa	7662	-147	-495	mag	0	0	0
2015-09-05 16:47:40.078717	170459	angle	-15.74	quat	-0.58	-0.37	0.63	-0.36	gravity	1.00	-0.02	-0.06	aa	7676	-142	-474	mag	0	0	0
2015-09-05 16:47:41.077777	170509	angle	-1.64	quat	-0.62	-0.28	0.67	-0.29	gravity	1.00	-0.03	-0.07	aa	7668	-135	-492	mag	0	0	0
2015-09-05 16:47:42.078081	170559	angle	1.42	quat	-0.63	-0.27	0.68	-0.27	gravity	1.00	-0.03	-0.07	aa	7680	-135	-493	mag	0	0	0
2015-09-05 16:47:43.077961	170609	angle	5.58	quat	-0.64	-0.24	0.69	-0.25	gravity	1.00	-0.03	-0.07	aa	7672	-132	-491	mag	0	0	0
2015-09-05 16:47:44.081018	170659	angle	5.72	quat	-0.64	-0.25	0.69	-0.24	gravity	1.00	-0.02	-0.06	aa	7671	-127	-487	mag	0	0	0
2015-09-05 16:47:45.083905	170710	angle	5.76	quat	-0.64	-0.25	0.69	-0.24	gravity	1.00	-0.02	-0.06	aa	7670	-138	-488	mag	0	0	0
2015-09-05 16:47:46.084243	170760	angle	8.27	quat	-0.64	-0.23	0.69	-0.23	gravity	1.00	-0.02	-0.06	aa	7673	-125	-485	mag	0	0	0
2015-09-05 16:47:47.083345	170810	angle	8.34	quat	-0.64	-0.23	0.69	-0.23	gravity	1.00	-0.02	-0.06	aa	7670	-70	-435	mag	0	0	0
2015-09-05 16:47:48.083714	170860	angle	7.58	quat	-0.64	-0.24	0.69	-0.23	gravity	1.00	-0.02	-0.06	aa	7674	-125	-484	mag	0	0	0
2015-09-05 16:47:49.084029	170910	angle	7.58	quat	-0.64	-0.24	0.69	-0.23	gravity	1.00	-0.02	-0.06	aa	7668	-135	-502	mag	0	0	0
2015-09-05 16:47:50.084694	170960	angle	7.59	quat	-0.64	-0.24	0.69	-0.23	gravity	1.00	-0.02	-0.06	aa	7667	-120	-492	mag	0	0	0
2015-09-05 16:47:51.083729	171010	angle	7.58	quat	-0.64	-0.24	0.69	-0.23	gravity	1.00	-0.02	-0.06	aa	7664	-129	-497	mag	0	0	0
2015-09-05 16:47:52.084112	171060	angle	7.58	quat	-0.64	-0.24	0.69	-0.23	gravity	1.00	-0.02	-0.06	aa	7678	-128	-496	mag	0	0	0
2015-09-05 16:47:53.084472	171110	angle	7.58	quat	-0.64	-0.24	0.69	-0.23	gravity	1.00	-0.02	-0.06	aa	7677	-122	-495	mag	0	0	0
2015-09-05 16:47:54.084871	171160	angle	7.58	quat	-0.64	-0.24	0.69	-0.23	gravity	1.00	-0.02	-0.06	aa	7670	-123	-492	mag	0	0	0
2015-09-05 16:47:55.083956	171210	angle	7.57	quat	-0.64	-0.24	0.69	-0.23	gravity	1.00	-0.02	-0.06	aa	7668	-123	-492	mag	0	0	0
2015-09-05 16:47:56.084398	171260	angle	7.55	quat	-0.64	-0.24	0.69	-0.23	gravity	1.00	-0.02	-0.06	aa	7672	-123	-482	mag	0	0	0
2015-09-05 16:47:57.083450	171310	angle	7.53	quat	-0.64	-0.24	0.69	-0.23	gravity	1.00	-0.02	-0.06	aa	7674	-120	-493	mag	0	0	0
2015-09-05 16:47:58.090012	171361	angle	7.51	quat	-0.64	-0.24	0.69	-0.23	gravity	1.00	-0.02	-0.06	aa	7669	-127	-484	mag	0	0	0
2015-09-05 16:47:59.090431	171411	angle	7.49	quat	-0.64	-0.24	0.69	-0.23	gravity	1.00	-0.02	-0.06	aa	7669	-124	-485	mag	0	0	0
2015-09-05 16:48:00.090853	171461	angle	7.46	quat	-0.64	-0.24	0.69	-0.23	gravity	1.00	-0.02	-0.06	aa	7671	-121	-481	mag	0	0	0
2015-09-05 16:48:01.089958	171511	angle	7.45	quat	-0.64	-0.24	0.69	-0.23	gravity	1.00	-0.02	-0.06	aa	7680	-129	-502	mag	0	0	0
2015-09-05 16:48:02.090307	171561	angle	7.44	quat	-0.64	-0.24	0.69	-0.23	gravity	1.00	-0.02	-0.06	aa	7669	-128	-490	mag	0	0	0
2015-09-05 16:48:03.090655	171611	angle	7.42	quat	-0.64	-0.24	0.69	-0.23	gravity	1.00	-0.02	-0.06	aa	7667	-124	-492	mag	0	0	0
2015-09-05 16:48:04.089814	171661	angle	7.41	quat	-0.64	-0.24	0.69	-0.23	gravity	1.00	-0.02	-0.06	aa	7676	-130	-498	mag	0	0	0
2015-09-05 16:48:05.090157	171711	angle	7.40	quat	-0.64	-0.24	0.69	-0.23	gravity	1.00	-0.02	-0.06	aa	7675	-129	-505	mag	0	0	0
2015-09-05 16:48:06.090557	171761	angle	7.38	quat	-0.64	-0.24	0.69	-0.23	gravity	1.00	-0.02	-0.06	aa	7675	-121	-486	mag	0	0	0
2015-09-05 16:48:07.089745	171811	angle	7.36	quat	-0.64	-0.24	0.69	-0.23	gravity	1.00	-0.02	-0.06	aa	7670	-121	-478	mag	0	0	0
2015-09-05 16:48:08.090075	171861	angle	7.36	quat	-0.64	-0.24	0.69	-0.23	gravity	1.00	-0.02	-0.06	aa	7680	-121	-488	mag	0	0	0
2015-09-05 16:48:09.090437	171911	angle	7.36	quat	-0.64	-0.24	0.69	-0.23	gravity	1.00	-0.02	-0.06	aa	7673	-124	-479	mag	0	0	0
2015-09-05 16:48:10.090824	171961	angle	7.35	quat	-0.64	-0.24	0.69	-0.23	gravity	1.00	-0.02	-0.06	aa	7674	-124	-495	mag	0	0	0
2015-09-05 16:48:11.096291	172012	angle	7.37	quat	-0.64	-0.24	0.69	-0.23	gravity	1.00	-0.02	-0.06	aa	7669	-130	-479	mag	0	0	0
