secs,x,y,rear_x,rear_y,reverse,heading,adj,esc,str,m/s,road_sign_label,road_sign_command,arg1,arg2,arg3
20.592,9.34876,4.44897,9.26558,4.72853,0,-73.62,0,1616,1538,1.13445,,,,,
20.632,9.36048,4.40564,9.27403,4.69968,0,-73.88,0,1577,1535,1.08043,,,,,
20.66,9.36747,4.37637,9.28511,4.66111,0,-74.06,0,1579,1532,1.2605,,,,,
20.692,9.37754,4.3375,9.29404,4.62971,0,-74.31,0,1583,1528,1.17046,,,,,
20.72,9.38505,4.3057,9.30283,4.59821,0,-74.62,0,1605,1525,1.02416,,,,,
20.752,9.39209,4.27372,9.3115,4.56665,0,-74.81,0,1605,1525,1.1301,,,,,
20.781,9.39968,4.24186,9.3193,4.53747,0,-75.44,0,1605,1525,1.04317,,,,,
20.81,9.4039,4.21173,9.32662,4.50815,0,-76.44,0,1641,1515,0.945375,,,,,
20.842,9.40553,4.18098,9.33419,4.47643,0,-77.12,0,1660,1508,1.17046,,,,,
20.87,9.40921,4.14835,9.34087,4.44715,0,-77.44,0,1661,1508,0.945375,,,,,
20.902,9.41405,4.11865,9.34782,4.41537,0,-77.94,0,1661,1507,1.09243,,,,,
20.932,9.41813,4.08625,9.35456,4.38357,0,-78.31,0,1660,1506,1.17046,,,,,
20.96,9.42275,4.054,9.36153,4.34926,0,-78.62,0,1659,1508,1.10294,,,,,
20.992,9.42794,4.01932,9.36743,4.31977,0,-78.62,0,1656,1512,1.08043,,,,,
21.02,9.43383,3.98984,9.37429,4.28533,0,-78.56,0,1655,1512,1.10294,,,,,
21.052,9.44105,3.95546,9.38168,4.2485,0,-78.88,0,1658,1500,0.945375,,,,,
21.092,9.44659,3.91827,9.38831,4.21438,0,-79.06,0,1677,1491,0.904974,,,,,
21.131,9.45218,3.88395,9.39499,4.18027,0,-79.0,0,1676,1498,0.904974,,,,,
21.17,9.4592,3.84991,9.40169,4.14603,0,-78.75,0,1673,1503,0.88235,,,,,
21.21,9.46735,3.81595,9.40905,4.10932,0,-78.38,0,1649,1502,0.900357,,,,,
21.252,9.47684,3.77967,9.41727,4.07024,0,-77.75,0,1647,1500,1.0084,,,,,
21.292,9.48868,3.74135,9.42536,4.0338,0,-77.25,0,1646,1497,0.969615,,,,,
21.331,9.49963,3.70555,9.43305,3.9999,0,-76.56,0,1649,1491,0.904974,,,,,
21.37,9.51128,3.67257,9.44062,3.96859,0,-76.25,0,1651,1489,0.819325,,,,,
21.41,9.52061,3.64168,9.44824,3.93733,0,-75.88,0,1651,1488,0.78031,,,,,
21.452,9.53034,3.61095,9.45632,3.9062,0,-74.88,0,1651,1489,0.819325,,,,,
21.492,9.54411,3.5813,9.46544,3.87277,0,-74.44,0,1649,1491,0.904974,,,,,
21.531,9.55572,3.54856,9.47476,3.83934,0,-74.19,0,1643,1494,0.904974,,,,,
21.57,9.56646,3.51552,9.48567,3.80109,0,-73.69,0,1577,1502,1.0084,,,,,
21.61,9.58018,3.47808,9.49635,3.76522,0,-72.81,0,1523,1502,0.922317,,,,,
21.651,9.59581,3.44371,9.50891,3.7247,0,-72.44,0,1493,1502,1.07142,,,,,
21.691,9.61045,3.40384,9.52028,3.68909,0,-71.94,0,1491,1498,0.945375,,,,,
21.731,9.62461,3.36912,9.53179,3.65375,0,-72.31,0,1489,1488,0.969615,,,,,
21.77,9.63406,3.33312,9.54146,3.62309,0,-72.81,0,1491,1489,1.05719,,,,,
21.801,9.64093,3.30157,9.55375,3.58286,0,-73.5,0,1497,1488,1.07142,,,,,
21.841,9.64933,3.26017,9.56284,3.55201,0,-73.81,0,1535,1488,1.1301,,,,,
21.87,9.65668,3.2288,9.57167,3.52107,0,-74.62,0,1551,1489,0.819325,,,,,
21.91,9.66093,3.19657,9.58095,3.48767,0,-74.5,0,1585,1490,0.860829,,,,,
21.951,9.67088,3.16336,9.59013,3.45422,0,-74.81,0,1585,1491,0.88235,,,,,
21.991,9.67832,3.12943,9.59987,3.41835,0,-74.81,0,1579,1490,0.945375,,,,,
22.031,9.68805,3.09356,9.60893,3.38487,0,-74.69,0,1528,1490,0.904974,,,,,
22.07,9.69779,3.06027,9.61817,3.35149,0,-74.38,0,1495,1489,0.88235,,,,,
22.11,9.70879,3.02736,9.62823,3.31577,0,-74.25,0,1494,1488,0.7563,,,,,
22.16,9.71959,2.99185,9.63755,3.28239,0,-74.25,0,1539,1490,0.88235,,,,,
22.2,9.72891,2.95847,9.64759,3.24651,0,-74.25,0,1596,1494,0.63025,,,,,
22.26,9.73895,2.9226,9.65636,3.2155,0,-74.06,0,1624,1490,0.819325,,,,,
22.3,9.74879,2.89189,9.66591,3.18216,0,-74.06,0,1625,1491,0.70588,,,,,
22.35,9.75833,2.85855,9.67525,3.14879,0,-74.56,0,1624,1486,0.70588,,,,,
22.4,9.76485,2.82439,9.68363,3.11778,0,-75.25,0,1624,1486,0.819325,,,,,
22.44,9.76932,2.79232,9.69317,3.08196,0,-74.69,0,1624,1486,0.7563,,,,,
22.49,9.78203,2.75735,9.70169,3.05098,0,-74.56,0,1625,1486,0.65546,,,,,
22.54,9.79129,2.72657,9.71168,3.01528,0,-74.06,0,1622,1486,0.7563,,,,,
22.59,9.80411,2.69167,9.72116,2.98201,0,-73.88,0,1620,1486,0.588233,,,,,
22.65,9.81461,2.65869,9.73161,2.94645,0,-73.25,0,1531,1486,0.7563,,,,,
22.7,9.82861,2.62418,9.74087,2.91565,0,-73.06,0,1497,1490,0.65546,,,,,
22.75,9.83893,2.59371,9.75098,2.88245,0,-73.0,0,1582,1500,0.70588,,,,,
22.8,9.84938,2.56061,9.76051,2.85143,0,-72.88,0,1608,1506,0.65546,,,,,
22.85,9.85958,2.52979,9.77008,2.8203,0,-72.88,0,1676,1522,0.65546,,,,,
22.9,9.86915,2.49867,9.78045,2.78665,0,-72.88,0,1681,1531,0.70588,,,,,
22.95,9.87952,2.46501,9.78933,2.75789,0,-72.81,0,1679,1538,0.7563,,,,,
22.99,9.8888,2.43637,9.79968,2.72458,0,-72.56,0,1674,1563,0.88235,,,,,
23.03,9.90055,2.4035,9.80931,2.69395,0,-72.62,0,1672,1572,0.819325,,,,,
23.07,9.90984,2.37276,9.82105,2.65631,0,-72.69,0,1640,1580,1.0084,,,,,
23.11,9.92119,2.335,9.83058,2.62586,0,-72.75,0,1573,1591,1.09243,,,,,
23.14,9.93038,2.30445,9.84285,2.58624,0,-73.12,0,1536,1598,1.07142,,,,,
23.18,9.94057,2.26419,9.85202,2.55593,0,-73.44,0,1530,1598,1.09243,,,,,
23.21,9.94794,2.23334,9.86309,2.51858,0,-73.88,0,1494,1599,1.0084,,,,,
23.25,9.95653,2.19526,9.87448,2.47883,0,-74.31,0,1492,1602,1.07142,,,,,
23.29,9.9655,2.15482,9.88426,2.44374,0,-74.88,0,1493,1608,0.945375,,,,,
23.33,9.97204,2.11884,9.89364,2.40885,0,-75.31,0,1492,1632,0.945375,,,,,
23.37,9.97899,2.0833,9.90261,2.37436,0,-75.81,0,1497,1656,0.945375,,,,,
23.41,9.98511,2.04808,9.91057,2.34257,0,-76.5,0,1559,1678,0.88235,,,,,
23.45,9.98914,2.01531,9.91802,2.311,0,-77.5,0,1600,1692,0.88235,,,,,
23.49,9.99087,1.98243,9.92489,2.27944,0,-78.5,0,1657,1693,0.88235,,,,,
23.53,9.99199,1.94964,9.93117,2.24776,0,-79.62,0,1675,1693,0.88235,,,,,
23.57,9.99181,1.91672,9.93725,2.21373,0,-80.69,0,1689,1694,0.945375,,,,,
23.61,9.9917,1.88161,9.94267,2.1796,0,-81.81,0,1689,1695,0.945375,,,,,
23.65,9.99061,1.84648,9.94721,2.14767,0,-82.69,0,1685,1694,1.17647,,,,,
23.68,9.99003,1.81386,9.95168,2.11109,0,-84.06,0,1625,1695,1.0084,,,,,
23.72,9.98651,1.77634,9.95495,2.07901,0,-85.12,0,1517,1695,1.17647,,,,,
23.75,9.98358,1.74368,9.95798,2.04227,0,-86.31,0,1495,1693,1.34453,,,,,
23.78,9.97964,1.70641,9.96,2.01002,0,-87.31,0,1492,1684,1.17647,,,,,
23.81,9.9758,1.67385,9.96144,1.9776,0,-88.62,0,1493,1681,1.17647,,,,,
23.84,9.96954,1.64114,9.96216,1.94507,0,-89.31,0,1491,1678,1.17647,,,,,
23.87,9.96622,1.60854,9.96246,1.91251,0,-90.5,0,1491,1678,1.17647,,,,,
23.9,9.95952,1.57598,9.96208,1.87997,0,-91.5,0,1491,1681,1.17647,,,,,
23.93,9.95327,1.54354,9.96081,1.84052,0,-92.94,0,1491,1680,1.07142,,,,,
23.97,9.94355,1.50441,9.95871,1.80351,0,-94.19,0,1493,1690,1.0084,,,,,
24.01,9.93412,1.46786,9.9555,1.76449,0,-95.69,0,1503,1696,1.07142,,,,,
24.05,9.92213,1.42959,9.95156,1.72798,0,-97.25,0,1595,1700,1.0084,,,,,
24.09,9.90909,1.39412,9.94678,1.6918,0,-98.38,0,1644,1722,1.0084,,,,,
24.13,9.89773,1.35884,9.94131,1.65634,0,-99.69,0,1659,1742,1.0084,,,,,
24.17,9.88466,1.32459,9.93474,1.6191,0,-101.0,0,1662,1744,1.07142,,,,,
24.21,9.87052,1.28873,9.92785,1.58422,0,-102.25,0,1662,1744,1.0084,,,,,
24.25,9.85645,1.25534,9.9196,1.54732,0,-103.81,0,1621,1735,1.07142,,,,,
24.29,9.83927,1.2205,9.9113,1.51472,0,-105.69,0,1497,1716,0.945375,,,,,
24.33,9.82028,1.19071,9.90319,1.48634,0,-106.94,0,1493,1696,1.09243,,,,,
24.36,9.80512,1.16439,9.89203,1.4511,0,-108.75,0,1490,1656,1.0084,,,,,
24.4,9.78385,1.13241,9.88208,1.42206,0,-109.69,0,1492,1636,1.09243,,,,,
24.43,9.76869,1.10519,9.87135,1.39292,0,-111.25,0,1494,1624,1.09243,,,,,
24.46,9.74937,1.07925,9.85726,1.35723,0,-112.44,0,1535,1625,1.0084,,,,,
24.5,9.72879,1.04616,9.84161,1.3196,0,-113.0,0,1564,1622,1.07142,,,,,
24.54,9.71011,1.0098,9.82743,1.28651,0,-113.5,0,1610,1622,0.945375,,,,,
24.58,9.69323,0.97787,9.81285,1.25358,0,-114.31,0,1624,1620,0.945375,,,,,
24.62,9.6743,0.946873,9.79769,1.22093,0,-115.62,0,1631,1625,0.945375,,,,,
24.66,9.65217,0.917465,9.781,1.1864,0,-116.5,0,1630,1624,1.0084,,,,,
24.7,9.63083,0.885208,9.7649,1.15429,0,-117.25,0,1648,1630,0.945375,,,,,
24.74,9.6108,0.855093,9.74842,1.12251,0,-117.88,0,1657,1636,0.945375,,,,,
24.78,9.59104,0.825024,9.73037,1.08893,0,-118.69,0,1654,1629,1.0084,,,,,
24.82,9.5688,0.793702,9.7106,1.05337,0,-119.69,0,1654,1624,1.07142,,,,,
24.86,9.5439,0.761006,9.69155,1.0199,0,-120.12,0,1657,1600,1.0084,,,,,
24.9,9.52266,0.728791,9.67565,0.992592,0,-120.31,0,1657,1584,1.09243,,,,,
24.93,9.5058,0.702046,9.65679,0.96097,0,-121.19,0,1656,1575,0.945375,,,,,
24.97,9.4825,0.673066,9.64009,0.933607,0,-121.88,0,1656,1558,1.09243,,,,,
25.0,9.46235,0.647823,9.62168,0.904113,0,-122.31,0,1656,1552,1.17647,,,,,
25.03,9.44179,0.619671,9.60299,0.874682,0,-122.62,0,1656,1548,1.17647,,,,,
25.06,9.42157,0.591218,9.58419,0.845338,0,-122.69,0,1657,1548,1.17647,,,,,
25.09,9.40243,0.562096,9.5653,0.816034,0,-122.94,0,1657,1548,1.17647,,,,,
25.12,9.3823,0.533588,9.54642,0.786711,0,-122.94,0,1657,1548,1.17647,,,,,
25.15,9.36342,0.504265,9.52743,0.757449,0,-123.06,0,1656,1548,1.17647,,,,,
25.18,9.34384,0.475387,9.50701,0.72616,0,-123.38,0,1656,1550,1.2605,,,,,
25.21,9.32185,0.445127,9.48919,0.699165,0,-123.62,0,1657,1553,1.09243,,,,,
25.24,9.30285,0.418911,9.46989,0.670242,0,-123.88,0,1656,1556,1.17647,,,,,
25.27,9.28228,0.390835,9.44776,0.637343,0,-124.12,0,1657,1566,1.34453,,,,,
25.3,9.25898,0.358725,9.42834,0.608779,0,-124.38,0,1657,1575,1.17647,,,,,
25.33,9.2383,0.331021,9.4061,0.576344,0,-124.69,0,1657,1577,1.34453,,,,,
25.36,9.21456,0.299618,9.38507,0.546055,0,-124.94,0,1655,1574,1.2605,,,,,
25.39,9.19232,0.270168,9.36389,0.515821,0,-125.31,0,1653,1572,1.2605,,,,,
25.42,9.16936,0.241184,9.34113,0.483669,0,-125.5,0,1641,1570,1.34453,,,,,
25.45,9.14569,0.209679,9.32103,0.455595,0,-125.81,0,1589,1565,1.17647,,,,,
25.48,9.12412,0.182666,9.29926,0.425547,0,-126.19,0,1553,1558,1.21984,,,,,
25.511,9.10054,0.153929,9.27726,0.395519,0,-126.38,0,1555,1554,1.30397,,,,,
25.54,9.07764,0.124562,9.25507,0.365523,0,-126.75,0,1556,1540,1.2605,,,,,
25.57,9.05371,0.0958609,9.23258,0.335481,0,-127.06,0,1556,1530,1.2605,,,,,
25.6,9.02975,0.0669124,9.2098,0.305433,0,-127.38,0,1570,1522,1.2605,,,,,
25.63,9.00549,0.038001,9.18527,0.273439,0,-127.62,0,1590,1520,1.30116,,,,,
25.661,8.97983,0.00686565,9.16219,0.243616,0,-127.88,0,1599,1510,1.30397,,,,,
25.69,8.95554,-0.0220228,9.14065,0.215973,0,-128.0,0,1598,1506,1.17647,,,,,
25.72,8.93345,-0.0492318,9.11907,0.188367,0,-128.06,0,1627,1507,1.13852,,,,,
25.751,8.9116,-0.0766204,9.09746,0.160806,0,-128.0,0,1626,1506,1.21703,,,,,
25.78,8.89026,-0.104399,9.07279,0.129269,0,-128.0,0,1627,1507,1.30116,,,,,
25.811,8.86559,-0.135936,9.05125,0.101638,0,-127.81,0,1627,1507,1.17647,,,,,
25.841,8.84493,-0.164253,9.02977,0.0739653,0,-127.81,0,1629,1509,1.21703,,,,,
25.87,8.82345,-0.191925,9.00523,0.042251,0,-127.69,0,1629,1512,1.30116,,,,,
25.901,8.79946,-0.224071,8.98375,0.0144344,0,-127.56,0,1629,1519,1.21703,,,,,
25.93,8.77859,-0.252354,8.95917,-0.0175205,0,-127.56,0,1629,1521,1.30116,,,,,
25.961,8.75402,-0.284309,8.93772,-0.0455287,0,-127.31,0,1628,1520,1.17647,,,,,
25.991,8.73373,-0.31321,8.91939,-0.069578,0,-127.38,0,1629,1518,1.04317,,,,,
26.02,8.71507,-0.33701,8.89507,-0.101691,0,-127.0,0,1629,1517,1.30116,,,,,
26.051,8.69253,-0.370472,8.87387,-0.129774,0,-126.94,0,1629,1511,1.21703,,,,,
26.08,8.67162,-0.398767,8.85126,-0.15982,0,-126.94,0,1629,1508,1.21984,,,,,
26.111,8.649,-0.428813,8.83025,-0.187739,0,-127.0,0,1629,1494,1.17647,,,,,
26.141,8.62771,-0.45652,8.80784,-0.217484,0,-127.0,0,1627,1490,1.30397,,,,,
26.17,8.6053,-0.486265,8.78695,-0.245217,0,-127.06,0,1626,1490,1.13852,,,,,
26.201,8.58412,-0.513785,8.76454,-0.274909,0,-127.0,0,1627,1491,1.30397,,,,,
26.23,8.562,-0.543689,8.74219,-0.304646,0,-126.81,0,1627,1490,1.21984,,,,,
26.261,8.54054,-0.574097,8.71541,-0.340361,0,-126.81,0,1627,1490,1.13445,,,,,
26.301,8.51376,-0.609812,8.69462,-0.368196,0,-126.75,0,1627,1494,1.21703,,,,,
26.33,8.49325,-0.637858,8.67379,-0.396096,0,-126.69,0,1627,1497,1.13852,,,,,
26.361,8.4727,-0.665969,8.65143,-0.426029,0,-126.88,0,1626,1502,1.2605,,,,,
26.391,8.44945,-0.695234,8.63047,-0.454012,0,-126.75,0,1629,1505,1.21703,,,,,
26.42,8.42911,-0.723674,8.60802,-0.484069,0,-126.69,0,1629,1508,1.21984,,,,,
26.451,8.40694,-0.753942,8.58709,-0.512196,0,-126.62,0,1628,1510,1.21703,,,,,
26.48,8.38634,-0.782314,8.56462,-0.542451,0,-126.5,0,1629,1521,1.21984,,,,,
26.511,8.36443,-0.812989,8.54513,-0.568792,0,-126.5,0,1629,1524,1.09243,,,,,
26.541,8.34494,-0.83933,8.52419,-0.597144,0,-126.38,0,1628,1524,1.21703,,,,,
26.57,8.32457,-0.8681,8.50184,-0.627588,0,-126.25,0,1628,1522,1.21984,,,,,
26.601,8.30284,-0.898997,8.4825,-0.65401,0,-126.19,0,1628,1524,1.1301,,,,,
26.63,8.28378,-0.925627,8.46022,-0.684507,0,-126.12,0,1628,1524,1.21984,,,,,
26.661,8.26183,-0.956367,8.43797,-0.715053,0,-126.0,0,1628,1523,1.2605,,,,,
26.691,8.24015,-0.987327,8.41874,-0.741543,0,-125.88,0,1628,1518,1.1301,,,,,
26.72,8.22149,-1.01423,8.39663,-0.772154,0,-125.81,0,1628,1516,1.21984,,,,,
26.751,8.19971,-1.04508,8.37604,-0.800717,0,-125.75,0,1625,1513,1.21703,,,,,
26.78,8.17941,-1.07385,8.35546,-0.829258,0,-125.81,0,1629,1518,1.10294,,,,,
26.812,8.15854,-1.10219,8.33776,-0.853734,0,-126.0,0,1629,1518,1.04317,,,,,
26.841,8.13994,-1.12601,8.31705,-0.882228,0,-125.94,0,1629,1516,1.21703,,,,,
26.87,8.11952,-1.15471,8.29637,-0.910739,0,-125.94,0,1629,1522,1.13852,,,,,
26.901,8.09883,-1.18322,8.2757,-0.939254,0,-125.94,0,1629,1531,1.21703,,,,,
26.93,8.07816,-1.21174,8.25219,-0.971735,0,-125.88,0,1628,1542,1.2605,,,,,
26.962,8.05494,-1.24442,8.2317,-1.00004,0,-125.81,0,1629,1550,1.21703,,,,,
26.991,8.03479,-1.27297,8.21278,-1.02627,0,-125.81,0,1629,1554,1.1301,,,,,
27.02,8.01587,-1.2992,8.19244,-1.05448,0,-125.81,0,1629,1556,1.13852,,,,,
27.051,7.99553,-1.32741,8.17354,-1.08063,0,-125.94,0,1629,1557,1.1301,,,,,
27.08,7.97601,-1.35311,8.15315,-1.10876,0,-126.06,0,1629,1554,1.10294,,,,,
27.112,7.95504,-1.38082,8.13267,-1.13689,0,-126.19,0,1628,1552,1.21703,,,,,
27.141,7.93395,-1.40851,8.10769,-1.17099,0,-126.38,0,1628,1550,1.0989,,,,,
27.18,7.90807,-1.44195,8.08554,-1.20104,0,-126.5,0,1628,1550,1.18172,,,,,
27.212,7.88535,-1.47158,8.06481,-1.22904,0,-126.62,0,1628,1550,1.17647,,,,,
27.242,7.86406,-1.49916,8.03954,-1.26295,0,-126.81,0,1629,1553,1.12782,,,,,
27.28,7.83789,-1.5324,8.01717,-1.29278,0,-127.0,0,1629,1553,1.18172,,,,,
27.312,7.81463,-1.56156,7.99169,-1.32648,0,-127.31,0,1629,1553,1.07142,,,,,
27.352,7.78769,-1.59416,7.96602,-1.36006,0,-127.56,0,1629,1553,1.07142,,,,,
27.392,7.76086,-1.62685,7.9402,-1.3935,0,-127.94,0,1653,1554,1.12782,,,,,
27.43,7.73327,-1.65892,7.91882,-1.4209,0,-128.12,0,1653,1557,1.10294,,,,,
27.462,7.71106,-1.68567,7.89735,-1.4482,0,-128.25,0,1653,1556,1.17647,,,,,
27.492,7.68899,-1.7125,7.87734,-1.47352,0,-128.44,0,1653,1554,1.17046,,,,,
27.52,7.66811,-1.73712,7.85416,-1.50269,0,-128.62,0,1653,1553,1.18172,,,,,
27.552,7.6441,-1.76564,7.83398,-1.52798,0,-128.75,0,1653,1547,1.17046,,,,,
27.58,7.62332,-1.79045,7.81057,-1.55716,0,-128.75,0,1651,1540,1.18172,,,,,
27.612,7.59992,-1.81963,7.7886,-1.58447,0,-128.94,0,1648,1532,1.17647,,,,,
27.642,7.57708,-1.84624,7.76967,-1.60789,0,-129.06,0,1651,1529,1.08043,,,,,
27.67,7.5576,-1.86922,7.74589,-1.63717,0,-129.06,0,1653,1524,1.18172,,,,,
27.702,7.53382,-1.8985,7.72365,-1.66452,0,-129.25,0,1652,1524,1.2605,,,,,
27.73,7.51071,-1.92514,7.69974,-1.69374,0,-129.31,0,1653,1524,1.18172,,,,,
27.762,7.48653,-1.95414,7.6758,-1.72295,0,-129.44,0,1652,1524,1.2605,,,,,
27.792,7.462,-1.98286,7.6534,-1.75016,0,-129.44,0,1667,1526,1.2605,,,,,
27.82,7.4396,-2.01007,7.62938,-1.77929,0,-129.56,0,1667,1525,1.18172,,,,,
27.852,7.41504,-2.03875,7.60693,-1.80644,0,-129.69,0,1667,1524,1.2605,,,,,
27.88,7.392,-2.06542,7.5812,-1.83744,0,-129.75,0,1667,1527,1.2605,,,,,
27.912,7.36599,-2.09619,7.55705,-1.86642,0,-129.81,0,1667,1526,1.2605,,,,,
27.942,7.34158,-2.12495,7.53448,-1.89345,0,-129.88,0,1667,1526,1.2605,,,,,
27.97,7.3187,-2.15172,7.51512,-1.91661,0,-129.94,0,1667,1527,1.37509,,,,,
27.992,7.29906,-2.17465,7.48928,-1.94745,0,-129.94,0,1667,1529,1.44057,,,,,
28.02,7.27322,-2.20549,7.46991,-1.97055,0,-130.0,0,1666,1530,1.37509,,,,,
28.042,7.25358,-2.22836,7.44408,-2.00132,0,-130.06,0,1669,1532,1.44057,,,,,
28.07,7.22748,-2.25891,7.42469,-2.02435,0,-130.12,0,1667,1535,1.37509,,,,,
28.092,7.20782,-2.28171,7.40531,-2.04733,0,-130.19,0,1667,1537,1.5126,,,,,
28.112,7.18812,-2.30443,7.37782,-2.07983,0,-130.31,0,1667,1537,1.42857,,,,,
28.142,7.1601,-2.33646,7.35353,-2.10847,0,-130.31,0,1667,1539,1.35054,,,,,
28.17,7.13581,-2.36511,7.3325,-2.13327,0,-130.31,0,1668,1542,1.48968,,,,,
28.192,7.11478,-2.3899,7.31308,-2.15613,0,-130.44,0,1667,1537,1.5126,,,,,
28.212,7.09478,-2.41227,7.28221,-2.19235,0,-130.31,0,1667,1533,1.59663,,,,,
28.242,7.06449,-2.44899,7.26274,-2.21531,0,-130.44,0,1667,1529,1.5126,,,,,
28.262,7.04443,-2.47146,7.2334,-2.24974,0,-130.5,0,1668,1525,1.5126,,,,,
28.292,7.01482,-2.50566,7.21378,-2.27271,0,-130.56,0,1668,1525,1.5126,,,,,
28.312,6.99494,-2.52839,7.19412,-2.29563,0,-130.62,0,1667,1525,1.68067,,,,,
28.33,6.97501,-2.55109,7.17281,-2.32045,0,-130.69,0,1667,1526,1.48968,,,,,
28.352,6.95339,-2.57563,7.14493,-2.35287,0,-130.75,0,1668,1529,1.53061,,,,,
28.38,6.92525,-2.60783,7.12362,-2.37761,0,-130.81,0,1667,1528,1.48968,,,,,
28.402,6.90366,-2.63234,7.09403,-2.41182,0,-130.88,0,1668,1529,1.62064,,,,,
28.43,6.87376,-2.66628,7.071,-2.4384,0,-130.88,0,1667,1528,1.60427,,,,,
28.452,6.85073,-2.69286,7.05126,-2.4612,0,-131.0,0,1668,1529,1.68067,,,,,
28.47,6.83046,-2.7152,7.0282,-2.48776,0,-131.06,0,1667,1531,1.60427,,,,,
28.492,6.80714,-2.74152,7.00677,-2.51236,0,-131.12,0,1667,1533,1.63865,,,,,
28.512,6.78544,-2.7659,6.98697,-2.53501,0,-131.19,0,1667,1535,1.68067,,,,,
28.53,6.76534,-2.78827,6.96389,-2.56139,0,-131.25,0,1669,1542,1.60427,,,,,
28.552,6.74199,-2.81442,6.93758,-2.59141,0,-131.25,0,1682,1547,1.44057,,,,,
28.58,6.71568,-2.84445,6.91294,-2.61949,0,-131.38,0,1691,1547,1.71886,,,,,
28.602,6.69046,-2.87202,6.88162,-2.65504,0,-131.5,0,1691,1545,1.71068,,,,,
28.63,6.65862,-2.9071,6.8585,-2.6812,0,-131.44,0,1692,1543,1.60427,,,,,
28.652,6.63575,-2.9335,6.83701,-2.70554,0,-131.5,0,1690,1537,1.82072,,,,,
28.67,6.61401,-2.9576,6.81044,-2.73554,0,-131.62,0,1692,1535,1.83345,,,,,
28.692,6.58691,-2.98713,6.78712,-2.76176,0,-131.69,0,1691,1533,1.7647,,,,,
28.712,6.56328,-3.01308,6.76542,-2.7861,0,-131.81,0,1692,1533,1.82072,,,,,
28.73,6.54106,-3.03695,6.74033,-2.81412,0,-131.88,0,1692,1533,1.71886,,,,,
28.752,6.51566,-3.0647,6.71857,-2.83842,0,-131.94,0,1692,1531,1.82072,,,,,
28.77,6.49364,-3.08876,6.69174,-2.86829,0,-132.06,0,1691,1531,1.83345,,,,,
28.792,6.46628,-3.11816,6.66652,-2.89624,0,-132.06,0,1692,1529,1.89075,,,,,
28.812,6.44106,-3.14611,6.64294,-2.92237,0,-132.12,0,1691,1527,1.96078,,,,,
28.83,6.41722,-3.172,6.61425,-2.95407,0,-132.19,0,1691,1521,1.94805,,,,,
28.852,6.38822,-3.20342,6.58885,-2.98209,0,-132.19,0,1692,1521,2.10083,,,,,
28.87,6.36283,-3.23144,6.56006,-3.01381,0,-132.25,0,1691,1517,1.94805,,,,,
28.892,6.33378,-3.26293,6.53299,-3.04358,0,-132.38,0,1692,1515,2.0168,,,,,
28.912,6.30614,-3.29218,6.51267,-3.06585,0,-132.31,0,1691,1513,1.68067,,,,,
28.93,6.28612,-3.31473,6.48223,-3.09925,0,-132.38,0,1692,1511,2.06264,,,,,
28.952,6.25538,-3.34786,6.45854,-3.12521,0,-132.44,0,1692,1513,1.96078,,,,,
28.97,6.23143,-3.37358,6.42804,-3.15857,0,-132.44,0,1691,1513,2.06264,,,,,
28.992,6.20093,-3.40694,6.40092,-3.18822,0,-132.38,0,1692,1513,2.0168,,,,,
29.012,6.17407,-3.43682,6.37553,-3.21604,0,-132.31,0,1691,1513,2.10083,,,,,
29.03,6.14899,-3.46492,6.34509,-3.24945,0,-132.31,0,1691,1511,2.06264,,,,,
29.052,6.11854,-3.49833,6.31973,-3.27725,0,-132.44,0,1692,1513,2.10083,,,,,
29.07,6.09262,-3.52562,6.29262,-3.30689,0,-132.44,0,1690,1513,1.83345,,,,,
29.092,6.06551,-3.55526,6.26379,-3.33841,0,-132.44,0,1691,1517,2.14285,,,,,
29.112,6.03668,-3.58678,6.2383,-3.3663,0,-132.44,0,1691,1521,2.10083,,,,,
29.13,6.01119,-3.61466,6.20766,-3.39977,0,-132.56,0,1691,1521,2.06264,,,,,
29.152,5.98003,-3.64766,6.1821,-3.42763,0,-132.44,0,1691,1521,2.10083,,,,,
29.17,5.95499,-3.676,6.1498,-3.46296,0,-132.44,0,1692,1523,2.17723,,,,,
29.192,5.92269,-3.71133,6.12093,-3.49456,0,-132.44,0,1691,1525,2.14285,,,,,
29.212,5.89382,-3.74293,6.09541,-3.52238,0,-132.56,0,1691,1527,2.10083,,,,,
29.23,5.86778,-3.77027,6.0665,-3.55387,0,-132.44,0,1691,1527,1.94805,,,,,
29.252,5.83939,-3.80224,6.03935,-3.58356,0,-132.44,0,1692,1527,2.24089,,,,,
29.27,5.81224,-3.83193,6.00877,-3.61692,0,-132.5,0,1691,1524,2.06264,,,,,
29.292,5.7814,-3.86505,5.98155,-3.64663,0,-132.56,0,1692,1523,2.0168,,,,,
29.312,5.75392,-3.89452,5.95601,-3.67447,0,-132.5,0,1691,1523,2.10083,,,,,
29.33,5.72864,-3.9226,5.922,-3.71163,0,-132.44,0,1691,1521,2.29182,,,,,
29.352,5.69489,-3.96,5.89479,-3.74141,0,-132.38,0,1691,1521,2.24089,,,,,
29.37,5.66794,-3.99002,5.86762,-3.77119,0,-132.44,0,1692,1521,2.0168,,,,,
29.39,5.64051,-4.01956,5.83699,-3.80468,0,-132.5,0,1692,1521,2.06264,,,,,
