secs,x,y,rear_x,rear_y,reverse,heading,adj,esc,str,m/s
64.858,-6.44852,-2.75147,-6.33253,-3.02546,0,-247.5,0,1551,1596,2.78444
65.278,-6.57127,-2.30022,-6.4873,-2.58677,0,-254.44,0,1642,1658,2.22424
65.798,-6.57254,-1.8671,-6.55715,-2.16985,0,-268.44,0,1659,1744,1.78273
66.278,-6.42532,-1.49391,-6.50951,-1.78915,0,-287.19,0,1674,1711,2.47287
66.678,-6.1544,-1.10489,-6.30299,-1.35724,0,-300.44,0,1683,1446,3.02877
66.978,-5.9476,-0.681275,-6.08044,-0.949866,0,-295.81,0,1682,1481,4
67.258,-5.7707,-0.229241,-5.88523,-0.508417,0,-292.25,0,1689,1492,4
67.538,-5.6019,0.238779,-5.70455,-0.042379,0,-289.94,0,1685,1495,4
67.798,-5.45506,0.683224,-5.55077,0.397088,0,-288.5,0,1685,1498,3.84515
68.058,-5.31153,1.12733,-5.40444,0.840246,0,-287.69,0,1685,1494,3.46191
68.338,-5.18158,1.60815,-5.26414,1.3179,0,-285.81,0,1684,1496,2.9994
68.609,-5.07623,2.07742,-5.14127,1.78271,0,-281.88,0,1685,1492,2.47199
68.959,-4.97393,2.54666,-5.03804,2.25427,0,-282.31,0,1492,1492,1.79698
69.389,-4.86932,3.00005,-4.9451,2.70383,0,-285.69,0,1435,1631,0.661325
69.428,-4.85453,3.03014,-4.9355,2.74094,0,-286.88,0,1443,1600,1.10412
69.478,-4.83926,3.06066,-4.92615,2.77345,0,-287.69,0,1453,1590,1.00711
69.539,-4.8244,3.09323,-4.9169,2.80303,0,-287.94,0,1486,1560,0.894138
69.599,-4.81157,3.12526,-4.90461,2.83811,0,-287.88,0,1486,1558,0.769737
69.668,-4.80081,3.15649,-4.89348,2.86933,0,-287.75,0,1488,1546,0.627914
69.749,-4.79029,3.18839,-4.88367,2.89643,0,-288.19,0,1487,1529,0.43902
69.839,-4.77937,3.2186,-4.87512,2.92751,0,-287.94,0,1449,1545,0
